entity,invoice_number,invoice_date,year,item_code,quantity,contact_raw,contact_canonical,status,account_raw,product_line,net,is_product_revenue,is_intra_group,description,item_description,category,category_source
SRND Group Ltd,#SR241059,2024-06-27,2024,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,Sales - Materials - LED Profile,LED Profile,100.04,1,0,Base Ltd t/a Genesis AV - Recessed LED Channel with Trim - 25mm x 12mm - 2m / Silver / Transparent,Recessed LED Channel with Trim - 25mm x 12mm - 2m / Silver / Transparent,LED Profile,account
SRND Group Ltd,#SR241059,2024-06-27,2024,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,Sales - Materials - LED Control and Power,LED Control and Power,116.5,1,0,Base Ltd t/a Genesis AV - LW-PSU-MW-12V-350W - Meanwell 12V - 350w (UHP-350-12),LW-PSU-MW-12V-350W - Meanwell 12V - 350w (UHP-350-12),LED Control and Power,account
SRND Group Ltd,#SR241059,2024-06-27,2024,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,Sales - Materials - LED Profile,LED Profile,17.48,1,0,Base Ltd t/a Genesis AV - End caps (pair),End caps (pair),LED Profile,account
SRND Group Ltd,#SR241059,2024-06-27,2024,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,Sales - Materials - LED Profile,LED Profile,17.48,1,0,Base Ltd t/a Genesis AV - Mounting brackets (pair),Mounting brackets (pair),LED Profile,account
SRND Group Ltd,#SR241059,2024-06-27,2024,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,Sales - Materials - LED Profile,LED Profile,9.71,1,0,Base Ltd t/a Genesis AV - Straight joint bracket,Straight joint bracket,LED Profile,account
SRND Group Ltd,#SR241059,2024-06-27,2024,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,Sales - Materials - LED Profile,LED Profile,9.71,1,0,Base Ltd t/a Genesis AV - Angles joint bracket,Angles joint bracket,LED Profile,account
SRND Group Ltd,#SR241190,2025-05-21,2025,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,Sales - Materials - Metal Fabric Track,Metal Fabric Track,37114.0,1,0,Base Ltd t/a Genesis AV - Fabric Walls Room - New York Style - to include wall and ceiling coverage and lightwalls LED strips - (No woodwork),Fabric Walls Room - New York Style - to include wall and ceiling coverage and lightwalls LED strips - (No woodwork),Metal Fabric Track,account
SRND Group Ltd,#SR241190,2025-05-21,2025,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,Sales - Materials - Screen Walls,Screen Walls,8335.8,1,0,Base Ltd t/a Genesis AV - DT - Screen Wall - Modular Screen Wall Solution,DT - Screen Wall - Modular Screen Wall Solution,Screen Walls,account
SRND Group Ltd,#SR241215,2025-07-22,2025,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,1200.0,1,0,Base Ltd t/a Genesis AV - DCB Flyte-BK - 5.25-inch Flyte Speaker - Black,DCB Flyte-BK - 5.25-inch Flyte Speaker - Black,Speakers,description-rule
SRND Group Ltd,#SR241215,2025-07-22,2025,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,6600.0,1,0,Base Ltd t/a Genesis AV - PT-FLYTE-IW-B,PT-FLYTE-IW-B,Speakers,description-rule
SRND Group Ltd,#SR241215,2025-07-22,2025,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,3960.0,1,0,Base Ltd t/a Genesis AV - PT-DIW-210,PT-DIW-210,Speakers,description-rule
SRND Group Ltd,#SR241215,2025-07-22,2025,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,8400.0,1,0,Base Ltd t/a Genesis AV - DP4000 IA - DP4000 Intelligent Amplifier,DP4000 IA - DP4000 Intelligent Amplifier,Audio Amplifiers,description-rule
SRND Group Ltd,#SR241228,2025-08-20,2025,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,202.5,1,0,Base Ltd t/a Genesis AV - Pixel LED Tape - 12v RGBW,Pixel LED Tape - 12v RGBW,LED Tape,description-rule
SRND Group Ltd,#SR241241,2025-09-30,2025,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,828.0,1,0,Base Ltd t/a Genesis AV - 6mm Optical Clear Glass,6mm Optical Clear Glass,Port holes & glass,description-rule
SRND Group Ltd,#SR241244,2025-10-07,2025,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,1074.58,1,0,Base Ltd t/a Genesis AV - PixLite® A4-S Mk3,PixLite® A4-S Mk3,LED Control and Power,description-rule
SRND Group Ltd,#SR241244,2025-10-07,2025,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,281.25,1,0,Base Ltd t/a Genesis AV - LWLM Lighting Content and Control Software -  Up to 12 DMX Universes - Perpetual License,LWLM Lighting Content and Control Software -  Up to 12 DMX Universes - Perpetual License,LED Control and Power,description-rule
SRND Group Ltd,#SR241244,2025-10-07,2025,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,1462.5,1,0,"Base Ltd t/a Genesis AV - LW-MICRO-SRND - Micro Media Server for Lightwalls - Dual LAN, 16GB RAM","LW-MICRO-SRND - Micro Media Server for Lightwalls - Dual LAN, 16GB RAM",LED Control and Power,description-rule
SRND Group Ltd,#SR241244,2025-10-07,2025,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,750.0,1,0,Base Ltd t/a Genesis AV - LW-LAYOUT-R - Lightwalls pixel layout for one rectangular room up to 64 DMX Universes,LW-LAYOUT-R - Lightwalls pixel layout for one rectangular room up to 64 DMX Universes,"Services — design, commissioning & support",description-rule
SRND Group Ltd,#SR241244,2025-10-07,2025,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,10500.0,1,0,Base Ltd t/a Genesis AV - I600-4K8 Projector,I600-4K8 Projector,Projectors,description-rule
SRND Group Ltd,#SR241244,2025-10-07,2025,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,1162.5,1,0,Base Ltd t/a Genesis AV - ILD6 - Standard Zoom Lens Option (1.40-2.10),ILD6 - Standard Zoom Lens Option (1.40-2.10),Projectors,description-rule
SRND Group Ltd,#SR241244,2025-10-07,2025,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,8577.25,1,0,Base Ltd t/a Genesis AV - DT-DYN-2S-360-2.4-ATR-230v,DT-DYN-2S-360-2.4-ATR-230v,Masking screens,description-rule
SRND Group Ltd,#SR241355,2026-06-22,2026,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,29791.66,1,0,"Base Ltd t/a Genesis AV - BAR-HDL-CC-B - Heimdall Cinemascope Cinema - 4000 lumens, UHD - 2.37 DLP aspect, RGB Laser - Black","BAR-HDL-CC-B - Heimdall Cinemascope Cinema - 4000 lumens, UHD - 2.37 DLP aspect, RGB Laser - Black",Projectors,description-rule
SRND Group Ltd,#SR241355,2026-06-22,2026,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,2816.66,1,0,Base Ltd t/a Genesis AV - BAR-FLDX-LENS-S - EN61 - Standard Zoom Lens Option (1.48-2.18) - Adaptor included,BAR-FLDX-LENS-S - EN61 - Standard Zoom Lens Option (1.48-2.18) - Adaptor included,Projectors,description-rule
SRND Group Ltd,#SR241355,2026-06-22,2026,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,1170.0,1,0,Base Ltd t/a Genesis AV - REVERBERATION CONTROL PANEL 50mm,REVERBERATION CONTROL PANEL 50mm,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241355,2026-06-22,2026,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,1170.0,1,0,Base Ltd t/a Genesis AV - Reflection Control Panel,Reflection Control Panel,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241355,2026-06-22,2026,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,746.78,1,0,Base Ltd t/a Genesis AV - Fabric Walls - Aluminium Frame System - Custom RAL Powder coat Finish 32mm deep frame with mounting hardware. Silicon edge CNC cut Fabric Surface - Camira Blazer Lite Fondness - 1512 x 1523 mm,Fabric Walls - Aluminium Frame System - Custom RAL Powder coat Finish 32mm deep frame with mounting hardware. Silicon edge CNC cut Fabric Surface - Camira Blazer Lite Fondness - 1512 x 1523 mm,Fabric wall frames & panels,description-rule
SRND Group Ltd,#SR241355,2026-06-22,2026,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,748.97,1,0,Base Ltd t/a Genesis AV - Fabric Walls - Aluminium Frame System - Custom RAL Powder coat Finish 32mm deep frame with mounting hardware. Silicon edge CNC cut Fabric Surface - Camira Blazer Lite Fondness - 1520 x 1523 mm,Fabric Walls - Aluminium Frame System - Custom RAL Powder coat Finish 32mm deep frame with mounting hardware. Silicon edge CNC cut Fabric Surface - Camira Blazer Lite Fondness - 1520 x 1523 mm,Fabric wall frames & panels,description-rule
SRND Group Ltd,#SR241355,2026-06-22,2026,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,750.61,1,0,Base Ltd t/a Genesis AV - Fabric Walls - Aluminium Frame System - Custom RAL Powder coat Finish 32mm deep frame with mounting hardware. Silicon edge CNC cut Fabric Surface - Camira Blazer Lite Fondness - 1526 x 1523 mm,Fabric Walls - Aluminium Frame System - Custom RAL Powder coat Finish 32mm deep frame with mounting hardware. Silicon edge CNC cut Fabric Surface - Camira Blazer Lite Fondness - 1526 x 1523 mm,Fabric wall frames & panels,description-rule
SRND Group Ltd,#SR241355,2026-06-22,2026,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,751.16,1,0,Base Ltd t/a Genesis AV - Fabric Walls - Aluminium Frame System - Custom RAL Powder coat Finish 32mm deep frame with mounting hardware. Silicon edge CNC cut Fabric Surface - Camira Blazer Lite Fondness - 1529 x 1522 mm,Fabric Walls - Aluminium Frame System - Custom RAL Powder coat Finish 32mm deep frame with mounting hardware. Silicon edge CNC cut Fabric Surface - Camira Blazer Lite Fondness - 1529 x 1522 mm,Fabric wall frames & panels,description-rule
SRND Group Ltd,#SR241355,2026-06-22,2026,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,789.48,1,0,Base Ltd t/a Genesis AV - Fabric Walls - Aluminium Frame System - Custom RAL Powder coat Finish 32mm deep frame with mounting hardware. Silicon edge CNC cut Fabric Surface - Camira Blazer Lite Fondness - 1669 x 1522 mm,Fabric Walls - Aluminium Frame System - Custom RAL Powder coat Finish 32mm deep frame with mounting hardware. Silicon edge CNC cut Fabric Surface - Camira Blazer Lite Fondness - 1669 x 1522 mm,Fabric wall frames & panels,description-rule
SRND Group Ltd,#SR241355,2026-06-22,2026,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,745.42,1,0,Base Ltd t/a Genesis AV - Fabric Walls - Aluminium Frame System - Custom RAL Powder coat Finish 32mm deep frame with mounting hardware. Silicon edge CNC cut Fabric Surface - Camira Blazer Lite Fondness - 1510 x 1520 mm,Fabric Walls - Aluminium Frame System - Custom RAL Powder coat Finish 32mm deep frame with mounting hardware. Silicon edge CNC cut Fabric Surface - Camira Blazer Lite Fondness - 1510 x 1520 mm,Fabric wall frames & panels,description-rule
SRND Group Ltd,#SR241355,2026-06-22,2026,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,745.14,1,0,Base Ltd t/a Genesis AV - Fabric Walls - Aluminium Frame System - Custom RAL Powder coat Finish 32mm deep frame with mounting hardware. Silicon edge CNC cut Fabric Surface - Camira Blazer Lite Fondness - 1507 x 1522 mm,Fabric Walls - Aluminium Frame System - Custom RAL Powder coat Finish 32mm deep frame with mounting hardware. Silicon edge CNC cut Fabric Surface - Camira Blazer Lite Fondness - 1507 x 1522 mm,Fabric wall frames & panels,description-rule
SRND Group Ltd,#SR241355,2026-06-22,2026,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,745.69,1,0,Base Ltd t/a Genesis AV - Fabric Walls - Aluminium Frame System - Custom RAL Powder coat Finish 32mm deep frame with mounting hardware. Silicon edge CNC cut Fabric Surface - Camira Blazer Lite Fondness - 1509 x 1522 mm,Fabric Walls - Aluminium Frame System - Custom RAL Powder coat Finish 32mm deep frame with mounting hardware. Silicon edge CNC cut Fabric Surface - Camira Blazer Lite Fondness - 1509 x 1522 mm,Fabric wall frames & panels,description-rule
SRND Group Ltd,#SR241355,2026-06-22,2026,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,749.24,1,0,Base Ltd t/a Genesis AV - Fabric Walls - Aluminium Frame System - Custom RAL Powder coat Finish 32mm deep frame with mounting hardware. Silicon edge CNC cut Fabric Surface - Camira Blazer Lite Fondness - 1523 x 1521 mm,Fabric Walls - Aluminium Frame System - Custom RAL Powder coat Finish 32mm deep frame with mounting hardware. Silicon edge CNC cut Fabric Surface - Camira Blazer Lite Fondness - 1523 x 1521 mm,Fabric wall frames & panels,description-rule
SRND Group Ltd,#SR241355,2026-06-22,2026,,,Base Ltd t/a Genesis AV,Base Ltd t/a Genesis AV,Receivable Invoice,SRND Store Sales,SRND Store Sales,803.21,1,0,Base Ltd t/a Genesis AV - Fabric Walls - Aluminium Frame System - Custom RAL Powder coat Finish 32mm deep frame with mounting hardware. Silicon edge CNC cut Fabric Surface - Camira Blazer Lite Fondness - 1717 x 1524 mm,Fabric Walls - Aluminium Frame System - Custom RAL Powder coat Finish 32mm deep frame with mounting hardware. Silicon edge CNC cut Fabric Surface - Camira Blazer Lite Fondness - 1717 x 1524 mm,Fabric wall frames & panels,description-rule
SRND Group Ltd,,2025-01-24,2025,,,Bax-shop.co.uk Ltd,Bax-shop.co.uk Ltd,Spend Money,Sales - Materials - LED Control and Power,LED Control and Power,-198.96,0,0,"Bax-shop.co.uk Ltd - Dante Avio Analog Output 0x2
Dante to XLR Adapter","Dante Avio Analog Output 0x2
Dante to XLR Adapter",LED Control and Power,account
SRND Group Ltd,#SR241096,2024-10-11,2024,,,Boca Tech and Automation,Boca Tech and Automation,Receivable Invoice,Sales - Materials - Metal Fabric Track,Metal Fabric Track,24422.85,1,0,Boca Tech and Automation - Cinema Room System - Philadelphia,Cinema Room System - Philadelphia,Metal Fabric Track,account
SRND Group Ltd,#SR241096,2024-10-11,2024,,,Boca Tech and Automation,Boca Tech and Automation,Receivable Invoice,Sales - Services - Project Design,Project Design,2544.89,1,0,Boca Tech and Automation - Enhanced Cinema Interior Design Package,Enhanced Cinema Interior Design Package,Project Design,account
SRND Group Ltd,#SR241096,2024-10-11,2024,,,Boca Tech and Automation,Boca Tech and Automation,Receivable Invoice,Sales - Materials - Acoustic Treatment,Acoustic Treatment,795.6,1,0,Boca Tech and Automation - Reflection Control Panel,Reflection Control Panel,Acoustic Treatment,account
SRND Group Ltd,#SR241096,2024-10-11,2024,,,Boca Tech and Automation,Boca Tech and Automation,Receivable Invoice,Sales - Materials - Acoustic Treatment,Acoustic Treatment,795.6,1,0,Boca Tech and Automation - REVERBERATION CONTROL PANEL 50mm,REVERBERATION CONTROL PANEL 50mm,Acoustic Treatment,account
SRND Group Ltd,#SR241096,2024-10-11,2024,,,Boca Tech and Automation,Boca Tech and Automation,Receivable Invoice,Other Revenue,Other Revenue,1508.25,0,0,Boca Tech and Automation - Import Duties,Import Duties,Other Revenue,account
SRND Group Ltd,#SR241129,2025-01-23,2025,,,Build Station LLC.,Build Station LLC.,Receivable Invoice,Sales - Materials - Plastic Fabric Track,Plastic Fabric Track,1122.0,1,0,Build Station LLC. - 20MOTD Fabric Track - 10,20MOTD Fabric Track - 10,Plastic Fabric Track,account
SRND Group Ltd,#SR241129,2025-01-23,2025,,,Build Station LLC.,Build Station LLC.,Receivable Invoice,Sales - Materials - Plastic Fabric Track,Plastic Fabric Track,1122.0,1,0,Build Station LLC. - 20MOCL Fabric Track - 10,20MOCL Fabric Track - 10,Plastic Fabric Track,account
SRND Group Ltd,#SR241129,2025-01-23,2025,,,Build Station LLC.,Build Station LLC.,Receivable Invoice,Sales - Materials - Plastic Fabric Track,Plastic Fabric Track,246.5,1,0,Build Station LLC. - Fabric Walls Tool - Set,Fabric Walls Tool - Set,Plastic Fabric Track,account
SRND Group Ltd,#SR241129,2025-01-23,2025,,,Build Station LLC.,Build Station LLC.,Receivable Invoice,Sales - Materials - Acoustic Treatment,Acoustic Treatment,390.0,1,0,Build Station LLC. - Reflection Control Panel,Reflection Control Panel,Acoustic Treatment,account
SRND Group Ltd,#SR241129,2025-01-23,2025,,,Build Station LLC.,Build Station LLC.,Receivable Invoice,Sales - Materials - Acoustic Treatment,Acoustic Treatment,390.0,1,0,Build Station LLC. - REVERBERATION CONTROL PANEL 50mm,REVERBERATION CONTROL PANEL 50mm,Acoustic Treatment,account
SRND Group Ltd,#SR241178,2025-05-09,2025,,,Build Station LLC.,Build Station LLC.,Receivable Invoice,SRND Store Sales,SRND Store Sales,400.18,1,0,Build Station LLC. - Reflection Control Panel,Reflection Control Panel,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241178,2025-05-09,2025,,,Build Station LLC.,Build Station LLC.,Receivable Invoice,SRND Store Sales,SRND Store Sales,400.18,1,0,Build Station LLC. - REVERBERATION CONTROL PANEL 50mm,REVERBERATION CONTROL PANEL 50mm,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241191,2025-05-27,2025,,,Ciaran Wilkins,Ciaran Wilkins,Receivable Invoice,SRND Store Sales,SRND Store Sales,85.0,1,0,Ciaran Wilkins - Fabric Walls Tool - Bent Blade,Fabric Walls Tool - Bent Blade,Tools,description-rule
SRND Group Ltd,INV-0165,2025-05-08,2025,,,Cinema Acoustic Treatment Systems Limited,Cinema Acoustic Treatment Systems Limited,Payable Invoice,Sales - Materials - Acoustic Treatment,Acoustic Treatment,-1638.0,0,1,Cinema Acoustic Treatment Systems Limited - C-ATS Reverberation Control Panel - 50mm,C-ATS Reverberation Control Panel - 50mm,Acoustic Treatment,account
SRND Group Ltd,INV-0165,2025-05-08,2025,,,Cinema Acoustic Treatment Systems Limited,Cinema Acoustic Treatment Systems Limited,Payable Invoice,Sales - Materials - Acoustic Treatment,Acoustic Treatment,-702.0,0,1,Cinema Acoustic Treatment Systems Limited - C-ATS Reflection Control Panel - 50mm,C-ATS Reflection Control Panel - 50mm,Acoustic Treatment,account
SRND Group Ltd,#SR241025,2024-03-27,2024,,,"Cinema Design, s.r.o.","Cinema Design, s.r.o.",Receivable Invoice,Sales - Materials - Metal Fabric Track,Metal Fabric Track,1071.0,1,0,"Cinema Design, s.r.o. - Fabric wall panel behind display, 2700 x 1200mm, camira Blazer Lite","Fabric wall panel behind display, 2700 x 1200mm, camira Blazer Lite",Metal Fabric Track,account
SRND Group Ltd,#SR241025,2024-03-27,2024,,,"Cinema Design, s.r.o.","Cinema Design, s.r.o.",Receivable Invoice,Sales - Materials - Metal Fabric Track,Metal Fabric Track,4614.48,1,0,"Cinema Design, s.r.o. - Denver Panel with wood slats and dynamic LED profiles, 3000 x 900mm","Denver Panel with wood slats and dynamic LED profiles, 3000 x 900mm",Metal Fabric Track,account
SRND Group Ltd,#SR241025,2024-03-27,2024,,,"Cinema Design, s.r.o.","Cinema Design, s.r.o.",Receivable Invoice,Sales - Materials - LED Control and Power,LED Control and Power,525.3,1,0,"Cinema Design, s.r.o. - Advatek PixLite A4-S",Advatek PixLite A4-S,LED Control and Power,account
SRND Group Ltd,#SR241024,2024-03-27,2024,,,"Cinema Design, s.r.o.","Cinema Design, s.r.o.",Receivable Invoice,Sales - Materials - Video Processors,Video Processors,6156.11,1,0,"Cinema Design, s.r.o. - madVR Envy Pro MK2",madVR Envy Pro MK2,Video Processors,account
